id,log_feature,volume
9720,feature 76,3
9720,feature 198,4
9720,feature 193,1
9720,feature 71,1
5184,feature 137,1
5184,feature 201,1
5184,feature 2,1
5184,feature 80,1
11581,feature 201,2
11581,feature 80,3
6327,feature 80,1
6327,feature 201,1
16645,feature 80,1
16645,feature 201,1
1704,feature 71,1
1704,feature 201,4
1704,feature 80,3
1704,feature 193,1
4279,feature 80,3
4279,feature 201,2
12527,feature 71,2
12527,feature 201,2
12527,feature 193,2
12527,feature 80,3
47,feature 193,2
47,feature 71,1
47,feature 80,2
5617,feature 80,2
5617,feature 201,1
8530,feature 201,1
8530,feature 80,2
11653,feature 80,2
13920,feature 80,4
3191,feature 80,3
3191,feature 201,3
6439,feature 76,1
6439,feature 80,2
6439,feature 198,1
6439,feature 201,2
15350,feature 76,1
5512,feature 198,1
5512,feature 76,1
16346,feature 201,1
16346,feature 80,1
12308,feature 80,1
12308,feature 201,1
12308,feature 71,1
14668,feature 71,1
16441,feature 71,1
16562,feature 193,1
16562,feature 71,1
9919,feature 80,2
9919,feature 201,2
12731,feature 201,1
12731,feature 71,2
12731,feature 193,1
12731,feature 80,2
17525,feature 80,3
17525,feature 201,2
2829,feature 80,2
2829,feature 201,2
13065,feature 201,2
13065,feature 80,3
13888,feature 80,1
2067,feature 80,2
17949,feature 80,1
886,feature 71,1
886,feature 193,2
18120,feature 71,1
18120,feature 80,1
17434,feature 76,1
17434,feature 71,1
4884,feature 201,1
4884,feature 80,2
7017,feature 201,1
7017,feature 80,2
18407,feature 80,1
18407,feature 201,1
17867,feature 201,1
17867,feature 193,1
17867,feature 80,2
17867,feature 71,1
17134,feature 80,2
14131,feature 201,4
14131,feature 80,3
6517,feature 201,2
6517,feature 80,2
10666,feature 193,2
10666,feature 71,1
10666,feature 80,2
10666,feature 201,2
14592,feature 193,1
14592,feature 71,1
8759,feature 193,1
8759,feature 71,1
7878,feature 193,2
7878,feature 68,1
7878,feature 80,2
13792,feature 80,1
17833,feature 201,2
17833,feature 80,2
17833,feature 71,1
14360,feature 80,1
14360,feature 201,1
4591,feature 68,3
16142,feature 80,1
16142,feature 68,2
628,feature 68,2
893,feature 82,4
893,feature 203,4
893,feature 56,2
893,feature 172,2
11341,feature 82,4
11341,feature 203,2
6581,feature 80,2
6581,feature 82,3
13606,feature 82,4
13606,feature 203,3
10407,feature 203,3
10407,feature 82,3
17931,feature 82,3
17931,feature 203,3
6564,feature 82,4
6564,feature 203,3
9848,feature 82,5
9848,feature 203,2
9598,feature 201,1
9598,feature 82,3
9598,feature 203,2
12282,feature 80,1
15099,feature 68,1
11207,feature 203,1
11207,feature 80,2
11207,feature 82,5
11207,feature 201,1
6160,feature 82,3
6160,feature 203,2
12569,feature 82,2
12569,feature 201,1
12569,feature 80,1
12569,feature 203,1
10492,feature 203,2
10492,feature 82,3
1126,feature 172,1
1126,feature 82,2
1126,feature 201,1
1126,feature 56,1
1126,feature 203,1
1126,feature 80,1
3684,feature 203,1
3684,feature 74,4
3684,feature 201,3
3684,feature 82,2
3684,feature 80,3
3684,feature 196,4
11968,feature 196,4
11968,feature 74,4
11968,feature 80,1
11968,feature 203,1
11968,feature 82,2
11968,feature 201,1
9372,feature 196,4
9372,feature 203,1
9372,feature 82,1
9372,feature 80,2
9372,feature 201,2
9372,feature 74,4
1477,feature 80,1
1477,feature 201,1
1477,feature 203,2
1477,feature 82,3
14661,feature 68,1
14997,feature 82,1
14997,feature 201,2
14997,feature 80,2
2322,feature 196,1
2322,feature 82,4
2322,feature 203,4
2322,feature 74,1
7354,feature 68,1
7354,feature 203,2
7354,feature 201,3
7354,feature 82,3
7354,feature 80,3
11981,feature 80,2
11981,feature 82,2
11981,feature 203,1
7279,feature 74,1
7279,feature 196,1
7279,feature 203,4
7279,feature 82,4
386,feature 203,4
386,feature 74,1
386,feature 196,1
386,feature 82,5
386,feature 80,1
7835,feature 82,4
7835,feature 201,2
7835,feature 203,3
7835,feature 80,2
12590,feature 203,4
12590,feature 82,5
4092,feature 82,3
4092,feature 203,3
4092,feature 80,1
14100,feature 201,1
14100,feature 82,4
14100,feature 80,1
14100,feature 203,4
9722,feature 82,1
12495,feature 82,2
12227,feature 203,3
12227,feature 82,4
5693,feature 80,1
5693,feature 203,2
5693,feature 82,4
13688,feature 203,1
13688,feature 82,3
17825,feature 82,2
11878,feature 203,2
11878,feature 82,2
13552,feature 201,1
13552,feature 82,2
13552,feature 203,2
13552,feature 80,2
10520,feature 203,3
10520,feature 82,5
10137,feature 203,2
10137,feature 80,4
10137,feature 82,3
10137,feature 201,1
855,feature 80,3
855,feature 203,4
855,feature 201,3
855,feature 82,4
17557,feature 82,4
17557,feature 203,3
3667,feature 82,5
3667,feature 203,4
11352,feature 219,1
11352,feature 203,2
11352,feature 82,2
11352,feature 134,1
13408,feature 201,2
13408,feature 80,4
13408,feature 82,3
13408,feature 203,3
5178,feature 203,1
5178,feature 82,2
7372,feature 139,1
7372,feature 201,5
7372,feature 43,1
7372,feature 8,2
7372,feature 2,1
7372,feature 68,3
7372,feature 82,3
7372,feature 158,1
7372,feature 141,2
7372,feature 137,1
7372,feature 80,4
7372,feature 5,1
7372,feature 203,2
5784,feature 203,4
5784,feature 8,1
5784,feature 141,1
5784,feature 68,3
5784,feature 139,1
5784,feature 201,4
5784,feature 80,1
5784,feature 82,5
4047,feature 80,1
4047,feature 82,3
4047,feature 203,2
11367,feature 82,1
17801,feature 203,1
17801,feature 82,1
460,feature 203,2
460,feature 82,4
12790,feature 80,1
12790,feature 82,4
12790,feature 203,1
12790,feature 201,1
2999,feature 82,4
2999,feature 203,1
5476,feature 82,3
5476,feature 203,3
17540,feature 82,1
17540,feature 172,1
17540,feature 201,1
8880,feature 201,1
8880,feature 80,1
8880,feature 203,2
8880,feature 82,3
13391,feature 203,3
13391,feature 82,4
12112,feature 82,2
10676,feature 80,1
10676,feature 82,4
10676,feature 203,2
11133,feature 82,3
11133,feature 203,2
1508,feature 82,5
1508,feature 203,2
375,feature 201,4
375,feature 74,3
375,feature 82,5
375,feature 80,4
375,feature 196,2
12473,feature 82,4
12473,feature 80,2
12473,feature 203,4
12473,feature 68,1
3692,feature 82,3
3692,feature 203,2
14557,feature 196,1
14557,feature 82,2
14557,feature 203,2
14557,feature 74,1
17724,feature 196,1
17724,feature 74,1
17724,feature 82,1
8673,feature 82,2
8673,feature 203,1
18253,feature 82,4
18253,feature 203,1
595,feature 203,1
595,feature 82,5
6565,feature 82,2
6565,feature 203,2
17749,feature 203,2
17749,feature 82,2
10783,feature 82,3
2216,feature 82,4
15716,feature 203,4
15716,feature 80,1
15716,feature 82,4
18116,feature 80,2
18116,feature 74,1
18116,feature 196,1
18116,feature 82,1
10572,feature 82,4
10572,feature 80,1
8234,feature 203,1
8234,feature 82,2
11189,feature 203,2
11189,feature 82,3
11189,feature 74,1
11189,feature 196,1
11895,feature 80,3
11895,feature 201,1
11895,feature 82,2
4658,feature 74,2
4658,feature 196,3
4674,feature 82,6
4674,feature 203,4
2991,feature 203,2
2991,feature 201,1
2991,feature 82,3
2991,feature 80,3
6747,feature 80,1
3052,feature 203,3
3052,feature 82,4
6990,feature 82,2
5439,feature 82,2
5439,feature 201,1
13612,feature 203,3
13612,feature 80,3
13612,feature 82,5
13612,feature 201,1
8173,feature 203,3
8173,feature 82,3
6902,feature 203,2
6902,feature 82,3
18176,feature 203,1
18176,feature 82,4
18176,feature 201,1
18176,feature 80,1
11790,feature 82,3
11790,feature 80,2
11790,feature 74,1
15693,feature 74,1
15693,feature 82,2
5320,feature 82,5
5320,feature 203,3
5320,feature 201,1
5320,feature 80,1
3877,feature 82,4
3877,feature 203,4
13361,feature 203,1
13361,feature 80,2
13361,feature 74,2
13361,feature 196,1
13361,feature 82,3
15072,feature 203,1
15072,feature 82,2
9280,feature 82,3
9280,feature 203,2
3789,feature 82,5
3789,feature 203,5
14664,feature 82,1
14664,feature 74,3
14647,feature 80,1
14647,feature 201,1
9980,feature 80,2
9980,feature 203,2
9980,feature 82,4
1382,feature 203,2
1382,feature 82,2
16456,feature 82,4
16456,feature 203,3
13078,feature 203,3
13078,feature 82,4
7360,feature 203,2
7360,feature 82,3
1493,feature 82,2
1493,feature 203,1
1493,feature 80,1
5731,feature 80,2
5731,feature 82,1
10329,feature 196,3
10329,feature 80,1
10329,feature 74,3
267,feature 203,1
267,feature 82,4
14087,feature 80,3
14087,feature 203,2
14087,feature 82,3
13440,feature 203,2
13440,feature 82,3
13440,feature 196,1
11758,feature 82,3
11758,feature 203,2
14439,feature 74,1
8355,feature 82,3
8355,feature 203,1
11357,feature 82,4
11357,feature 203,4
17017,feature 82,3
17017,feature 203,3
5304,feature 203,1
5304,feature 82,3
10803,feature 82,3
17568,feature 80,1
17568,feature 203,1
17568,feature 82,2
4620,feature 80,2
4620,feature 82,3
4620,feature 201,1
4620,feature 203,1
12275,feature 82,3
12275,feature 203,1
7146,feature 203,4
7146,feature 82,4
7146,feature 80,1
11896,feature 203,2
11896,feature 201,1
11896,feature 80,1
11896,feature 82,3
10403,feature 82,2
10403,feature 203,2
45,feature 203,2
45,feature 82,2
9928,feature 203,4
9928,feature 82,5
2091,feature 203,1
2091,feature 82,5
12939,feature 80,1
12939,feature 203,1
12939,feature 82,3
16012,feature 80,3
16012,feature 2,1
16012,feature 201,2
16012,feature 203,1
16012,feature 137,1
16012,feature 82,1
1368,feature 82,5
1368,feature 203,4
10790,feature 203,1
10790,feature 82,5
9911,feature 203,1
9911,feature 82,3
14907,feature 82,5
14907,feature 203,5
6638,feature 201,1
6638,feature 80,1
6638,feature 82,4
10857,feature 82,4
10857,feature 80,3
10857,feature 203,3
10857,feature 201,1
4470,feature 196,1
4470,feature 203,4
4470,feature 82,4
4470,feature 74,1
15434,feature 82,4
15434,feature 203,2
15434,feature 74,1
15434,feature 80,1
15434,feature 196,1
7667,feature 203,2
7667,feature 82,3
3327,feature 80,2
3327,feature 201,1
12278,feature 82,4
6267,feature 203,2
6267,feature 82,3
17581,feature 82,3
17581,feature 80,2
17581,feature 203,3
8269,feature 201,2
8269,feature 82,4
8269,feature 80,3
7055,feature 230,3
7055,feature 228,3
7055,feature 313,1
7055,feature 227,1
7055,feature 308,3
7055,feature 310,3
7055,feature 312,2
7055,feature 232,1
7055,feature 307,1
7055,feature 315,1
7055,feature 233,1
14032,feature 235,5
14032,feature 310,2
14032,feature 228,2
14032,feature 308,3
14032,feature 230,2
14032,feature 315,5
13543,feature 234,1
13543,feature 310,3
13543,feature 315,2
13543,feature 314,1
13543,feature 228,3
13543,feature 308,3
13543,feature 230,3
13543,feature 235,3
13341,feature 308,2
13341,feature 228,2
13341,feature 310,2
13341,feature 230,2
17440,feature 308,2
17440,feature 228,2
17440,feature 230,2
17440,feature 310,2
17440,feature 312,1
17440,feature 232,1
6379,feature 230,3
6379,feature 310,3
6379,feature 228,3
6379,feature 232,2
6379,feature 308,3
6379,feature 312,2
7864,feature 308,4
7864,feature 232,1
7864,feature 310,4
7864,feature 234,1
7864,feature 230,4
7864,feature 312,1
7864,feature 228,4
7864,feature 314,1
10047,feature 230,1
10047,feature 310,1
10047,feature 301,1
10047,feature 308,1
10047,feature 134,1
10047,feature 219,1
10047,feature 228,1
6837,feature 230,4
6837,feature 310,4
6837,feature 228,4
6837,feature 235,1
6837,feature 308,3
6837,feature 233,1
8007,feature 310,4
8007,feature 228,4
8007,feature 308,4
8007,feature 230,4
6931,feature 232,1
6931,feature 312,1
6931,feature 230,4
6931,feature 308,3
6931,feature 228,3
6931,feature 315,1
6931,feature 313,1
6931,feature 310,4
5846,feature 310,1
5846,feature 308,1
5846,feature 313,1
5846,feature 235,1
5846,feature 233,1
5846,feature 315,1
5846,feature 230,1
5846,feature 228,1
11038,feature 234,1
11038,feature 232,2
11038,feature 312,2
11038,feature 313,2
11038,feature 233,2
11038,feature 235,1
11038,feature 229,1
11038,feature 309,1
11038,feature 310,1
11038,feature 315,1
11038,feature 228,1
11038,feature 307,1
11038,feature 227,1
11038,feature 314,1
11038,feature 230,1
11038,feature 308,1
10687,feature 232,2
10687,feature 230,1
10687,feature 312,2
10687,feature 308,2
10687,feature 228,2
10687,feature 229,1
10687,feature 310,1
10687,feature 309,1
7866,feature 310,1
7866,feature 232,1
7866,feature 230,1
7866,feature 308,1
7866,feature 312,1
7866,feature 233,1
7866,feature 228,1
7866,feature 235,1
3881,feature 235,5
3881,feature 230,2
3881,feature 313,1
3881,feature 228,2
3881,feature 315,6
3881,feature 310,2
3881,feature 233,1
3881,feature 308,2
12143,feature 310,2
12143,feature 235,6
12143,feature 315,6
12143,feature 232,1
12143,feature 312,1
12143,feature 230,2
12143,feature 228,2
12143,feature 308,2
3066,feature 315,3
3066,feature 235,3
6689,feature 230,2
6689,feature 233,1
6689,feature 232,2
6689,feature 308,2
6689,feature 315,4
6689,feature 313,1
6689,feature 312,2
6689,feature 229,1
6689,feature 228,2
6689,feature 310,2
6689,feature 309,1
6689,feature 235,4
6387,feature 313,1
6387,feature 230,1
6387,feature 310,1
6387,feature 228,1
6387,feature 315,1
6387,feature 308,1
11651,feature 227,1
11651,feature 312,1
11651,feature 232,1
11651,feature 307,1
3864,feature 232,1
3864,feature 307,1
3864,feature 312,1
9441,feature 228,2
9441,feature 313,1
9441,feature 308,2
9441,feature 234,1
9441,feature 314,1
9441,feature 235,1
9441,feature 233,1
9441,feature 310,2
9441,feature 230,2
9441,feature 315,1
15640,feature 310,2
15640,feature 235,1
15640,feature 315,1
15640,feature 312,1
15640,feature 230,2
15640,feature 228,2
15640,feature 308,2
15640,feature 232,1
15640,feature 233,1
15640,feature 313,1
13801,feature 308,2
13801,feature 235,1
13801,feature 230,2
13801,feature 312,1
13801,feature 232,1
13801,feature 228,2
13801,feature 233,1
13801,feature 310,2
12836,feature 309,1
12836,feature 315,1
12836,feature 229,1
12836,feature 308,4
12836,feature 233,1
12836,feature 314,1
12836,feature 230,3
12836,feature 310,4
12836,feature 228,4
12836,feature 313,1
12836,feature 235,1
12836,feature 234,1
10058,feature 310,4
10058,feature 228,4
10058,feature 308,4
10058,feature 230,4
14839,feature 234,1
14839,feature 309,1
14839,feature 229,1
14839,feature 228,2
14839,feature 314,1
14839,feature 308,2
14839,feature 310,2
14839,feature 230,2
14839,feature 232,2
14839,feature 227,1
14839,feature 307,1
14839,feature 233,1
14839,feature 312,2
14839,feature 313,1
1810,feature 308,1
1810,feature 312,2
1810,feature 229,1
1810,feature 235,1
1810,feature 309,1
1810,feature 232,2
1810,feature 228,1
1810,feature 313,1
1810,feature 233,1
1810,feature 234,1
1810,feature 310,1
1810,feature 315,1
1810,feature 314,1
1810,feature 230,1
15538,feature 230,1
4217,feature 308,1
4217,feature 230,1
4217,feature 227,1
4217,feature 232,1
4217,feature 315,1
4217,feature 310,1
4217,feature 228,1
6838,feature 308,1
6838,feature 310,1
6838,feature 232,2
6838,feature 312,2
8619,feature 230,1
8619,feature 308,1
8619,feature 315,1
8619,feature 235,1
8619,feature 228,1
8619,feature 310,1
5714,feature 228,2
5714,feature 233,1
5714,feature 235,1
5714,feature 232,3
5714,feature 230,2
5714,feature 312,3
5714,feature 227,3
5714,feature 313,1
5714,feature 310,2
5714,feature 307,3
5714,feature 308,2
5714,feature 315,1
7137,feature 228,2
7137,feature 227,1
7137,feature 230,2
7137,feature 310,2
7137,feature 232,2
7137,feature 312,2
7137,feature 307,1
7137,feature 308,2
10001,feature 233,1
10001,feature 310,1
10001,feature 312,1
10001,feature 309,1
10001,feature 228,1
10001,feature 308,1
10001,feature 235,1
10001,feature 230,1
10001,feature 229,1
10001,feature 232,1
5785,feature 233,1
5785,feature 315,1
5785,feature 308,4
5785,feature 310,3
5785,feature 235,1
5785,feature 230,3
5785,feature 228,4
5785,feature 313,1
2162,feature 228,1
2162,feature 229,1
2162,feature 308,1
2162,feature 230,1
2162,feature 309,1
2162,feature 310,1
17358,feature 228,1
17358,feature 313,1
17358,feature 315,1
17358,feature 230,1
17358,feature 310,2
17358,feature 308,2
13837,feature 309,1
13837,feature 312,1
13837,feature 232,1
13837,feature 310,1
13837,feature 308,1
13837,feature 228,1
13837,feature 230,1
13837,feature 229,1
17034,feature 234,1
17034,feature 230,2
17034,feature 232,1
17034,feature 315,1
17034,feature 228,2
17034,feature 313,1
17034,feature 310,2
17034,feature 308,2
17034,feature 235,1
17034,feature 312,1
17034,feature 314,1
17034,feature 233,1
1933,feature 233,1
1933,feature 228,1
1933,feature 310,1
1933,feature 308,1
1933,feature 232,1
1933,feature 230,1
1933,feature 307,1
1933,feature 235,1
1933,feature 312,2
12182,feature 227,1
12182,feature 232,1
18421,feature 312,1
18421,feature 309,1
18421,feature 307,1
18421,feature 233,1
18421,feature 230,1
18421,feature 232,1
18421,feature 228,1
18421,feature 235,1
12104,feature 310,1
12104,feature 312,1
12104,feature 308,1
12104,feature 313,1
12104,feature 315,1
12104,feature 232,1
3431,feature 310,3
3431,feature 233,1
3431,feature 314,1
3431,feature 234,1
3431,feature 228,3
3431,feature 312,1
3431,feature 308,3
3431,feature 230,3
3431,feature 232,1
3431,feature 235,1
2437,feature 314,1
2437,feature 313,2
2437,feature 229,1
2437,feature 308,1
2437,feature 312,3
2437,feature 230,1
2437,feature 232,3
2437,feature 307,1
2437,feature 309,1
2437,feature 315,1
2437,feature 228,1
2437,feature 227,1
2437,feature 310,1
2437,feature 234,1
2437,feature 233,1
17751,feature 230,1
17751,feature 310,1
17751,feature 228,1
17751,feature 308,1
3429,feature 308,1
3429,feature 235,1
3429,feature 312,1
3429,feature 310,1
3429,feature 230,1
3429,feature 134,1
3429,feature 228,1
3429,feature 301,1
3429,feature 219,1
3429,feature 233,1
11150,feature 315,1
11150,feature 313,2
11150,feature 312,1
11150,feature 307,1
11150,feature 310,1
11150,feature 308,1
11150,feature 232,1
7952,feature 134,1
7952,feature 219,1
7952,feature 301,1
10593,feature 315,1
10593,feature 235,1
10593,feature 230,1
10593,feature 313,1
10593,feature 309,1
10593,feature 308,1
10593,feature 228,1
10593,feature 314,1
10593,feature 307,1
10593,feature 229,1
10593,feature 233,1
10593,feature 232,2
10593,feature 310,1
10593,feature 312,2
516,feature 312,3
516,feature 232,3
17647,feature 227,1
17647,feature 312,3
17647,feature 232,3
17647,feature 315,1
17647,feature 307,1
10956,feature 315,1
10956,feature 233,1
10956,feature 313,1
10956,feature 235,1
10956,feature 307,1
10956,feature 312,1
10956,feature 232,1
2550,feature 313,1
2550,feature 227,1
2550,feature 235,1
2550,feature 315,1
2550,feature 312,1
2550,feature 232,2
2550,feature 233,1
14153,feature 310,1
14153,feature 313,1
14153,feature 308,1
14153,feature 314,1
5081,feature 313,1
5081,feature 233,1
12379,feature 310,1
12379,feature 308,1
1663,feature 301,1
1663,feature 134,1
1663,feature 308,1
1663,feature 310,1
1663,feature 230,1
1663,feature 313,1
1663,feature 235,1
1663,feature 233,1
1663,feature 315,1
1663,feature 228,1
10627,feature 312,1
10627,feature 315,1
10627,feature 233,1
10627,feature 232,1
